found_idiom,translated_segment,src,dst,idiom_avg,idiom_log_avg,idiom_tot,idiom_min,idiom_max,idiom_log_tot,literal_avg,literal_log_avg,literal_tot,literal_min,literal_max,literal_log_tot
彬彬有礼,很有礼貌,余对他们的看起来彬彬有礼但实际上油滑无比的形状十分反感，便严厉地说：不要推让了，万一他活不到二十日死去，你——余指着成布衣说；你——余指着苏中和说；还有你们——余的手在高台上绕了一个圈，说；当然还有我，我们大家，都要给他陪葬——余指着孙丙说。,余对他们的看起来很有礼貌但实际上油滑无比的形状十分反感，便严厉地说：不要推让了，万一他活不到二十日死去，你——余指着成布衣说；你——余指着苏中和说；还有你们——余的手在高台上绕了一个圈，说；当然还有我，我们大家，都要给他陪葬——余指着孙丙说。,455766.0,13.029736992997186,1823064,2724,1782004,14.416029708538048,528447.25,13.177700160860432,2113789,11921,1782004,14.563993102729654
目光炯炯,两眼有神,她又对觉新笑了笑，目光炯炯地望着他，等着回答。,她又对觉新笑了笑，两眼有神地望着他，等着回答。,83158.5,11.328515729447862,332634,2084,180827,12.714801071713838,603309.25,13.310186854173471,2413237,152079,1782004,14.696479972151105
字里行间,每个字眼中,那好象读一篇优美精警的小诗，字句已经尽毕，可是韵味无穷，如缭绕于字里行间。,那好象读一篇优美精警的小诗，字句已经尽毕，可是韵味无穷，如缭绕于每个字眼中。,367522.0,12.81454118071068,1470088,108218,537795,14.20083350113988,536802.4,13.193387198449654,2684012,108218,1199580,14.802823620579119
生龙活虎,明媚如画，消极的队伍变得充满活力,光因为你的到来变得明媚如画，死气沉沉的队伍变得生龙活虎。,光因为你的到来变得明媚如画，消极的队伍变得充满活力。,238147.5,12.380649707657838,952590,26514,682031,13.766940919477266,708847.6,13.471397242513849,10632714,4909,7922684,16.17944612692594
不伦不类,变形,行动，只有对周围环境近乎麻木的、变形的、夸张的、不伦不类的生理性感受，,行动，只有对周围环境近乎麻木的、变形的、夸张的、没有道理的生理性感受,1161733.0,13.965424274526153,4646932,32822,2237915,15.351717990059152,173585.0,12.0644284327951,347170,162049,185121,12.757572732934275
家常便饭,经常发生的事情,在我们的柳家大院，揍儿媳妇是家常便饭。,在我们的柳家大院，揍儿媳妇是经常发生的事情。,229163.5,12.342195365264605,916654,35076,509790,13.728486453620924,1526191.142857143,14.238286395650615,10683338,212309,7922684,16.18419598308392
满面春风,穿着蓝缎子硬夹袍，满脸得意,冠先生，穿着蓝缎子硬夹袍，满面春风的从三号扭了出来。,冠先生，穿着蓝缎子硬夹袍，满脸得意的从三号扭了出来。,169991.0,12.043506656101568,679964,36027,425180,13.429796605239398,210635.33333333334,12.25788838675194,2527624,1658,640640,14.742790684638031
心照不宣,互相明白,如果事情到此为止，大家都是唱戏的，也就心照不宣，各人走各人的路。,如果事情到此为止，大家都是唱戏的，也就互相明白，各人走各人的路。,693051.0,13.44886031143201,2772204,47041,2237915,14.835153590381436,192576.25,12.168252650912486,770305,42579,309873,13.554543117483771
高谈阔论,说大话,可是，听说前月里，国光兄还在清风阁高谈阔论，说吴某怎样，刘某怎样，光景是真的罢？”,可是，听说前月里，国光兄还在清风阁说大话，说吴某怎样，刘某怎样，光景是真的罢？”,146879.5,11.897374609987956,587518,10722,293542,13.283663864903042,723036.0,13.491215675488457,2169108,240067,1054064,14.589827042119419
痛心疾首,痛恨,而遇见他所痛心疾首的事情，他又忍不住恶毒地讽刺，甚至于痛骂，毫不假借。,而遇见他所痛恨的事情，他又忍不住恶毒地讽刺，甚至于痛骂，毫不假借,136781.25,11.82614552429015,547125,19402,392228,13.212434402227418,34580.5,10.451074135971455,69161,18702,50459,11.144206857829067
如此而已,就这样罢了,和光一字一字听罢，笑了笑道：“这样高的标格，你还说如此而已。,和光一字一字听罢，笑了笑道：“这样高的标格，你还说就这样罢了。,433738.0,12.980198249691082,1734952,318143,649239,14.366490881658999,973663.8,13.78882237554827,4868319,18492,2128528,15.398259466344031
不相上下,差不多,以后即使有人替她做媒，也不过是和那姓姜的不相上下，也许还不如他。,以后即使有人替她做媒，也不过是和那姓姜的差不多，也许还不如他。,1049450.0,13.863777728253389,4197800,269125,2237915,15.250071374713645,923317.6666666666,13.735729704892718,2769953,50349,2237915,14.834341271527437
不可收拾,无法拯救,亲信一旦产生，又会渐渐扩大为圈子，圈内圈外会有磨擦，不同的亲信间也会争宠，在这种情况下，如果领导者还想利用磨擦和争宠来办事，那么整个单位已经不可收拾。,亲信一旦产生，又会渐渐扩大为圈子，圈内圈外会有磨擦，不同的亲信间也会争宠，在这种情况下，如果领导者还想利用磨擦和争宠来办事，那么整个单位已经无法拯救。,772354.25,13.55719989155569,3089417,7497,2237915,14.943493281619368,216888.75,12.28714443889796,867555,2650,466816,13.673435342033796
另眼相看,得不重新看待,"但人家既说要买，他也不得不另眼相看，""你......","但人家既说要买，他也不得不重新看待，""你......",232380.5,12.356135696660507,929522,83702,424616,13.74242683032378,647956.6666666666,13.381580643982259,3887740,57757,2237915,15.173338827117236
节外生枝,意外出现,节外生枝的男女私情打碎了韩子奇在妻子心中的形象，打碎了韩太太的一切希望，这远远超过了钻石戒指的失落和奇珍斋的倒闭，她生命的全部意义都不存在了。,意外出现的男女私情打碎了韩子奇在妻子心中的形象，打碎了韩太太的一切希望，这远远超过了钻石戒指的失落和奇珍斋的倒闭，她生命的全部意义都不存在了。,267933.0,12.498495960507173,1071732,13982,682031,13.884787522426327,461273.25,13.041748047480628,1845093,295645,755256,14.428040782668418
不可开交,眼下就是这样，一星期不上几天课，大都是教师带着学生，学军，种地，上街搞宣传，把人十分忙乱,眼下就是这样，一星期不上几天课，大都是教师带着学生，学军，种地，上街搞宣传，把人忙乱得不可开交。,眼下就是这样，一星期不上几天课，大都是教师带着学生，学军，种地，上街搞宣传，把人十分忙乱。,868440.5,13.674455504881724,3473762,135727,2237915,15.060749002385213,693227.1842105263,13.449114494119582,26342633,21705,3050722,17.086699249279743
无微不至,贴心,仙草心安理得地享受了婆婆白赵氏无微不至的服侍。,仙草坦然地享受了婆婆白赵氏贴心的服侍。,705311.5,13.466396245993993,2821246,60484,2237915,14.852689543754877,203558.0,12.223711168134209,407116,14888,392228,12.916855892400823
相对无言,无语,老两口只能相对无言，长吁短叹，他不知在心里祈祷过多少次，让万能的老天爷发发慈慈，把他儿子从灾难中解救出来。,老两口只能无语，一直叹气，他不知在心里祈祷过多少次，让万能的老天爷发发慈慈，把他儿子从灾难中解救出来。,363082.5,12.802388114342918,1452330,120308,703632,14.188680409820126,221035.0,12.306080863161391,442070,82805,359265,12.99922578164382
水落石出,明白,我并不晓得猫国文明的一切；在迷林所得的那点经验只足以引起我的好奇心，使我要看个水落石出，我心目中的猫国文明决不是个惨剧的穿插与布景；我是希望看清一个文明的底蕴，从而多得一些对人生的经验。,我并不晓得猫国文明的一切；在迷林所得的那点经验只足以引起我的好奇心，使我要看个明白，我心目中的猫国文明决不是个惨剧的穿插与布景；我是希望看清一个文明的底蕴，从而多得一些对人生的经验。,284744.75,12.55935195582491,1138979,82641,755256,13.945643683012642,229300.5,12.342793010473095,458601,148728,309873,13.035938010495428
榆木疙瘩,反映迟钝的人,对榆木疙瘩来说，它们不光是两只鸡，也还是大棒子。,对反映迟钝的人来说，它们不光是两只鸡，也还是大棒子。,14441.25,9.577913217483097,57765,974,54433,10.964155646288093,1668121.6666666667,14.327209400363877,10008730,1752,7922684,16.118968370028224
不足为奇,不值得奇怪,所好者，能从万里外一个筋斗翻了回来：“赵”之与“孙”，相去只一间，这倒不足为奇的。,所好者，能从万里外一个筋斗翻了回来：“赵”之与“孙”，相去只一间，这倒不值得奇怪的。,856563.75,13.66068519225434,3426255,71919,2237915,15.046978677783297,610970.8,13.322806083242456,3054854,46600,2237915,14.932242686286298
探头探脑,探出脑袋,灰色的小田鼠从黄土坷垃后面探头探脑；野鸽子从悬崖上的洞里钻出来，“扑楞楞”飞上天；野鸡“咕咕嘎嘎”地叫，时而出现在崖顶上，时而又钻进了草丛……,灰色的小田鼠从黄土坷垃后面探出脑袋；野鸽子从悬崖上的洞里钻出来，“扑楞楞”飞上天；野鸡“咕咕嘎嘎”地叫，时而出现在崖顶上，时而又钻进了草丛……,102254.5,11.535229862189484,409018,36230,274911,12.921516888713676,217878.5,12.29169743665378,871514,18381,755256,13.677988355498051
一草一木,一颗草木,支解那个大东西的时候，我似乎下决心不再张望路上任何一草一木了。,支解那个大东西的时候，我似乎下决心不再张望路上任何一颗草木了。,1550122.25,14.253845001863223,6200489,44612,3050722,15.6401388791505,791188.5,13.581292788221791,3164754,14987,3050722,14.967586201401453
勉勉强强,勉勉强强,母亲喊吃中饭，勉勉强强上了桌，才喝了一口汤呢，便听母亲喃喃自语∶“奇怪，才搁的一张五块钱怎么不见了。”,母亲喊吃中饭，勉勉强强上了桌，才喝了一口汤呢，便听母亲私语∶“奇怪，才搁的一张五块钱怎么不见了。”,76531.5,11.245470766198416,306126,6398,146665,12.631755327512016,76531.5,11.245470766198416,306126,6398,146665,12.631755327512016
得意忘形,虽然一直看淡名利,我虽然一直淡薄名利，但出自高官之口的奉承还是让我得意忘形，我想向那,我虽然一直看淡名利，但出自高官之口的奉承还是让我过分得意，我想向那,295232.5,12.59552184765464,1180930,27961,630688,13.981813668409183,590371.625,13.288509184323505,4722973,18779,3050722,15.36794924388745
不理不睬,没有说话,买下了被单两个人在冰天雪地的街上走，都没有说话，我突然想发脾气，也没发，就开始死不讲话，他问什么我都不理不睬，眼含着一汪眼泪。,买下了被单两个人在冬天结冰的街上走，都没有说话，我突然想发脾气，也没发，就开始死不讲话，他问什么我都不理睬，眼含着一汪眼泪。,1218827.25,14.013400504361337,4875309,1392,2237915,15.399694250135932,831298.5,13.630745418051418,3325194,240067,1782004,15.017038876968988
胡言乱语,哈说胡话,身旁围着嘻嘻哈哈胡言乱语的人们，其中以四老爷克安和喝醉了的五老,身旁围着嘻嘻哈哈说胡话的人们，其中以四老爷克安和喝醉了的五老,73446.5,11.204326144263058,293786,43199,120308,12.590610293955342,302679.5,12.6204330727167,1210718,43199,874977,14.006724955973203
心事重重,当少安和秀莲坐在孙玉亭家的烂席片炕上吃白面片的时候，他父亲正坐在金俊海家的椅子上，满心忧愁,第二天早上，当少安和秀莲坐在孙玉亭家的烂席片炕上吃白面片的时候，他父亲正坐在金俊海家的椅子上，心事重重地抽着旱烟。,第二天早上，当少安和秀莲坐在孙玉亭家的烂席片炕上吃白面片的时候，他父亲正坐在金俊海家的椅子上，满心忧愁地抽着旱烟。,364271.5,12.805657492911555,1457086,282843,499172,14.191949795131112,894472.9534883721,13.703991062992003,38462337,1949,7922684,17.465190086708862
声嘶力竭,说话吃力,瑞全，因为气愤，话虽然说的不很多，可是有点声嘶力竭的样子。,瑞全，因为气愤，话虽然说的不很多，可是有点说话吃力的样子。,143750.0,11.87583791515714,575000,2587,359136,13.26212705890841,390039.0,12.874004576949055,1560156,85976,874977,14.260297015187392
